id,accPosition,accX,accY,accZ,eventClass,idTrip,idVehicle,latitude,longitude,magX,magY,magZ,route,speed,timestamp,velAngX,velAngY,velAngZ
4021,-8.881784197001252e-16,-1.741948447748977,-0.06518759078118871,9.939654313906471,0,15,Nissan March,0,0,27.144982418886226,-25.303269532491665,34.472393547815,Aceleración repentina,0.0,2022-02-02 19:57:45.361000-05:00,-0.0008012955108250029,0.002885265172258717,0.0005977449445130037
4022,-8.881784197001252e-16,-1.7449008693298795,-0.011661923823046379,9.899528524541624,0,15,Nissan March,0,0,26.888425839916998,-24.576475613185455,34.19025550344793,Aceleración repentina,0.0,2022-02-02 19:57:45.411000-05:00,-0.00032759336099235037,-0.001358936632439771,0.0012447609985702058
4023,-8.881784197001252e-16,-1.833654255611362,0.02816449548082519,9.84279620906004,0,15,Nissan March,0,0,27.20023172704265,-24.23830995781758,34.0572475925293,Aceleración repentina,0.0,2022-02-02 19:57:45.459000-05:00,0.0019757607621469146,0.0061525351740591115,7.199084194501248e-05
4024,-8.881784197001252e-16,-1.7538391061556677,0.010635783433761654,9.983502314354142,0,15,Nissan March,0,0,27.781223458260786,-25.1246417850317,34.641807027469156,Aceleración repentina,0.0,2022-02-02 19:57:45.511000-05:00,-0.0007993925960911221,0.005167518201739228,-0.0010345316338734774
4025,-8.881784197001252e-16,-1.841639724123664,0.03472258694095702,9.919075967743545,0,15,Nissan March,0,0,26.72528933354656,-25.076886302009402,34.21689654413862,Aceleración repentina,0.0,2022-02-02 19:57:45.560000-05:00,-0.0024346942795674563,0.0027108803317495815,-0.0014009554645097913
4026,-8.881784197001252e-16,-1.812544204702437,-0.02945927344501653,9.971557566189862,0,15,Nissan March,0,0,27.22679016096556,-25.294414989471175,34.904898916806125,Aceleración repentina,0.0,2022-02-02 19:57:45.610000-05:00,-0.00013370500108029646,0.008268513751588843,-0.0015221105473769414
4027,-8.881784197001252e-16,-1.783434207761338,0.01676598221369137,9.896898165047617,0,15,Nissan March,0,0,27.269409103920726,-25.277456091916175,34.590468893401955,Aceleración repentina,0.0,2022-02-02 19:57:45.660000-05:00,0.0006311724448691154,-0.001213845674863167,-0.00013592293221179595
4028,-8.881784197001252e-16,-1.7982100090826332,-0.005373657652719729,9.92114677646911,0,15,Nissan March,0,0,27.60562712516976,-24.307528194377543,34.57127063305136,Aceleración repentina,0.0,2022-02-02 19:57:45.710000-05:00,0.001596598173527919,0.00411998693202224,-0.0011039171939955916
4029,-8.881784197001252e-16,-1.7568013311418775,-0.02067480615121208,9.951642080208293,0,15,Nissan March,0,0,27.55590895204038,-24.208415820443925,34.32810792087209,Aceleración repentina,0.0,2022-02-02 19:57:45.761000-05:00,-0.00021601775493718242,0.0030690841358148495,-0.001423916564322425
4030,-8.881784197001252e-16,-1.7727851401515022,-0.00341537445178592,9.923987376507446,0,15,Nissan March,0,0,27.68499599150506,-24.642390242908494,34.65870319381604,Aceleración repentina,0.0,2022-02-02 19:57:45.810000-05:00,-0.00010736417767800996,0.0027174797230912384,-0.0008165813999707557
4031,-8.881784197001252e-16,-1.7636655896288767,-0.01443384842549571,9.908601215951837,0,15,Nissan March,0,0,27.834167807262254,-25.20883855398043,34.45396575241482,Aceleración repentina,0.0,2022-02-02 19:57:45.861000-05:00,-0.0022047755241733848,0.003308707970592954,0.002949793684563955
4032,0.3921568627450966,-1.7761969025515632,0.0047482252872809265,9.900041150678886,0,15,Nissan March,0,0,28.072590490052608,-24.996405176312727,34.49576374415168,Aceleración repentina,0.0,2022-02-02 19:57:45.909000-05:00,-0.0014796132245988585,0.0020887857221480975,0.0034817605059579097
4033,0.3921568627450966,-1.7824252736344761,0.013359468730277988,9.888903892399501,0,15,Nissan March,0,0,28.125436509841688,-25.01594045289486,34.13127963649147,Aceleración repentina,0.0,2022-02-02 19:57:45.961000-05:00,0.0008949626508191963,0.001680631863713657,0.0015182565296544739
4034,0.3921568627450966,-1.7538307084717166,0.0225871298651558,9.89758262449502,0,15,Nissan March,0,0,28.389121767244525,-25.145441388509404,34.31728454760581,Aceleración repentina,0.0,2022-02-02 19:57:46.010000-05:00,-0.0011604210092862523,0.005797269282751159,0.00015604141823328957
4035,0.3921568627450966,-1.7908104021565436,-0.0054417146495817185,9.887536105994004,0,15,Nissan March,0,0,27.830156355919662,-24.36515067396249,34.18760290232412,Aceleración repentina,0.0,2022-02-02 19:57:46.061000-05:00,-0.0011324646096834519,0.005047990278211718,0.001131961653692737
4036,0.3921568627450966,-1.7701868672602785,0.01682782160705214,9.903196607295632,0,15,Nissan March,0,0,27.679325124488546,-24.957172136135842,34.736040472227394,Aceleración repentina,0.0,2022-02-02 19:57:46.110000-05:00,-0.0032567000982324603,0.0047973012551023155,0.000741460635098357
4037,0.3921568627450966,-1.8013775216939047,0.021463202724235148,9.926784020510315,0,15,Nissan March,0,0,27.596415277991735,-24.756861554087344,35.19442526539607,Aceleración repentina,0.0,2022-02-02 19:57:46.160000-05:00,-0.003962806498952025,0.008257756436035567,-0.0015269925202766902
4038,0.3921568627450966,-1.7632504381272966,0.015501289685207014,9.935656687263073,0,15,Nissan March,0,0,27.70726524719012,-25.3833445206333,35.603001420609594,Aceleración repentina,0.0,2022-02-02 19:57:46.210000-05:00,-0.0027751675420330593,0.003035741183201804,-0.0015637766987951056
