id,accPosition,accX,accY,accZ,eventClass,idTrip,idVehicle,latitude,longitude,magX,magY,magZ,route,speed,timestamp,velAngX,velAngY,velAngZ
13318,8.627450980392156,-0.07678203134766243,2.640403901042245,9.812298468719629,0,36,Nissan March,0,0,11.745612363009734,-73.970639145419,41.10824283928329,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.098000-05:00,0.019912138371378504,0.018344063517104818,0.0031191684590468763
13319,25.88235294117647,-0.05748525993017389,2.656374400771059,9.90035281036368,0,36,Nissan March,0,0,11.781510755566789,-74.30214869483889,41.49162224723836,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.146000-05:00,0.010729493483800973,-0.00024664643917450893,-5.685549504485035e-05
13320,25.88235294117647,-0.10188067632487494,2.666985123973025,9.897920353949933,0,36,Nissan March,0,0,12.170736525045566,-74.41925733135291,42.060834063097325,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.196000-05:00,0.012765249563867872,-0.0005144168374470008,-0.004133233954100197
13321,25.88235294117647,-0.1776604937849444,2.8720886848637575,9.79741054725017,0,36,Nissan March,0,0,12.188634286451137,-73.89173551647096,42.50049378498853,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.246000-05:00,0.013453480218781611,0.007846918645794492,-0.01061417621975582
13322,25.88235294117647,-0.10228024043007324,3.031772874853951,9.790828490505413,0,36,Nissan March,0,0,12.75146052194459,-74.55524776295809,42.51252553988555,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.296000-05:00,0.010121104162764879,0.012797022348366481,-0.014773809141779469
13323,18.03921568627451,-0.1345195918315468,2.9915825108977065,9.716281542527074,0,36,Nissan March,0,0,13.21952338044052,-74.40629763963318,42.20068320241524,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.346000-05:00,-0.003091646568202929,0.007416887369761697,-0.009211077256370773
13324,18.03921568627451,-0.11312429172957975,3.1271618532252794,9.75411465302077,0,36,Nissan March,0,0,13.47387889021275,-74.50244209688366,42.66971449465208,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.395000-05:00,-0.005333673451423399,0.01829508208923403,-0.004568878635028103
13325,18.03921568627451,0.08075432329815685,3.2339012662945317,9.554279952653072,0,36,Nissan March,0,0,14.249214762799397,-74.55969643155102,41.9655637234638,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.446000-05:00,-0.0039399246213708715,0.04172020245752644,-0.004716624121691946
13326,15.294117647058824,0.21018499443430574,3.083674673942885,9.624632641507024,0,36,Nissan March,0,0,14.11092700972598,-74.50081043301081,41.66512335900609,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.496000-05:00,8.321088687335536e-05,0.03270694336797095,-0.009280312772386431
13327,15.294117647058824,-0.006685401938397145,3.077437468416613,10.05138863654072,0,36,Nissan March,0,0,14.036097849153702,-74.09414620231549,41.50291950547743,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.546000-05:00,-0.004993789364693563,-0.011248276318731439,-0.013630015701173823
13328,15.294117647058824,-0.17460696825138255,3.3268632792160098,9.7013618799665,0,36,Nissan March,0,0,14.473877295863932,-73.29516807499063,42.05393656367584,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.596000-05:00,0.016827972913586512,-0.03456405610593037,-0.01339663726550529
13329,16.862745098039216,0.16227444132868546,3.278834296221762,9.541225694400469,0,36,Nissan March,0,0,14.631029691105264,-74.21497628879219,41.79263333534148,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.646000-05:00,0.010526871769697403,-0.021281799716045713,-0.007301067029579969
13330,16.862745098039216,0.2797585988578816,3.297444202803407,9.679179501430514,0,36,Nissan March,0,0,15.034904243715976,-73.64565772751487,41.97086629140583,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.696000-05:00,0.013424461438198212,-0.009740548828159773,0.005784577178291002
13331,16.862745098039216,0.2578329262832756,3.6258579064476573,9.281315662657988,0,36,Nissan March,0,0,14.536016688711966,-73.40070782597525,42.466198160333526,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.746000-05:00,0.026492969003991708,0.03859554094728139,0.0028349209901741513
13332,16.862745098039216,0.3140491063282559,3.3008820452708205,9.905752550718601,0,36,Nissan March,0,0,14.106668826578746,-73.81294673082876,42.25465412162947,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.796000-05:00,0.016578819340449906,0.03870458976965189,-0.01083652674427589
13333,17.254901960784313,-0.12202407445333491,3.5149151040093223,9.472058131175851,0,36,Nissan March,0,0,13.396098877042164,-73.6858627050709,41.50187018672897,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.846000-05:00,0.010444303142874777,0.01758119379861675,-0.021619674912599186
13334,17.254901960784313,-0.19625181396918548,3.8502244911785994,9.179100628958622,0,36,Nissan March,0,0,13.489913281665716,-73.42456856362114,41.734080252267326,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.896000-05:00,0.0005765916665941232,-0.02059104516145764,-0.023269772520674067
13335,17.254901960784313,0.0054503099179596115,3.7863491985070956,9.11028066655216,0,36,Nissan March,0,0,13.142113352884758,-73.73417231383536,42.41819709797057,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.946000-05:00,0.04217824029378864,0.0010729655981152747,-0.0003972836173494823
13336,17.254901960784313,0.10894833830346072,3.534573092669063,9.796183706281663,0,36,Nissan March,0,0,13.830763898381743,-73.45323967878919,42.22874166519164,Cambio de línea agresivo derecha,0,2022-02-02 20:30:57.996000-05:00,0.008956356822255589,-0.007830004317038517,0.001778505316008335
