id,accX,accY,accZ,eventClass,idTrip,idVehicle,latitude,longitude,magX,magY,magZ,route,speed,timestamp,velAngX,velAngY,velAngZ
38246,0.5051847100257874,1.0977073907852173,9.56650447845459,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,5.550000190734863,23.868751525878903,24.48750114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.252000-05:00,-0.002396774245426,-0.0198399648070335,-0.0007989247678779
38247,0.2273181527853012,0.8653044700622559,9.86112117767334,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,5.550000190734863,24.131250381469727,24.637500762939453,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.301000-05:00,-0.0101197138428688,-0.0243672057986259,-0.0125164883211255
38248,0.5796613097190857,0.7552346587181091,9.818050384521484,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.875,24.20625114440918,23.850000381469727,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.351000-05:00,-0.0239677429199218,-0.0266308262944221,-0.0114512545987963
38249,0.1674975901842117,1.2655041217803955,9.932906150817873,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.59375,24.67500114440918,23.587501525878903,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.401000-05:00,-0.0239677429199218,-0.0266308262944221,-0.0114512545987963
38250,0.1866401731967926,0.8629116415977478,10.071989059448242,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.200000286102295,24.750001907348636,23.17500114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.451000-05:00,-0.0194405019283294,-0.0234351269900798,-0.0065245521254837
38251,0.4621138870716095,1.1889337301254272,9.734301567077637,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.162500381469727,24.712501525878903,22.89375114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.502000-05:00,-0.0027962366584688,0.0099865598604083,0.0006657706107944
38252,-0.0864407196640968,1.0043872594833374,9.470791816711426,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,3.9562501907348633,24.525001525878903,23.34375,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.551000-05:00,0.0018641578499227,0.0223698932677507,0.0017310036346316
38253,0.2754737138748169,1.0378868579864502,9.255139350891112,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.59375,24.806251525878903,22.98750114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.601000-05:00,-0.0019973118323832,0.0003994623839389,-0.0042609320953488
38254,0.2105683982372284,1.0211371183395386,9.372386932373049,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.650000095367432,24.993751525878903,23.212501525878903,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.650000-05:00,-0.0051930109038949,0.0182421151548624,-0.0189078859984874
38255,0.4334000051021576,1.2607184648513794,9.820443153381348,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.837500095367432,25.443750381469727,22.96875,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.701000-05:00,-0.0113181006163358,0.0370168462395668,-0.0189078859984874
38256,0.2898306548595428,1.1985050439834597,9.7366943359375,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.762500286102295,25.031251907348636,23.45625114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.750000-05:00,-0.0183752700686454,0.0415440872311592,-0.006790860556066
38257,-0.0481555573642253,1.0689935684204102,9.834799766540527,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.800000190734863,25.14375114440918,23.381250381469727,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.800000-05:00,-0.0187747329473495,0.0497996434569358,-0.0035951614845544
38258,-0.1989033818244934,1.1673983335494995,9.717552185058594,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,4.03125,24.693750381469727,23.625,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.851000-05:00,-0.0031956990715116,-0.0042609320953488,0.0010652330238372
38259,0.4046861231327057,0.9158528447151184,9.83958625793457,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,3.3187501430511475,24.656251907348636,23.662500381469727,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.900000-05:00,0.0063913981430232,-0.0276960581541061,-0.0078560933470726
38260,0.5413761138916016,1.3205389976501465,9.717552185058594,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,2.775000095367432,24.600000381469727,24.48750114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:35.951000-05:00,0.0093207890167832,0.0050598569214344,-0.013581721112132
38261,0.4381856322288513,1.2391830682754517,9.774979591369627,0,19,Nissan March (Xiaomi Redmi Note 9S),0.8330582,-77.6501758,2.8312501907348637,24.881250381469727,24.48750114440918,Cambio de línea agresivo izquierda,7.846135139465332,2022-02-02 20:22:36.001000-05:00,0.0050598569214344,0.0191741939634084,-0.0078560933470726
