id,accPosition,accX,accY,accZ,eventClass,idTrip,idVehicle,latitude,longitude,magX,magY,magZ,route,speed,timestamp,velAngX,velAngY,velAngZ
5743,1.1764705882352944,-1.7013415936590517,-0.505723802056679,10.353903570800847,0,19,Nissan March,0,0,13.079459804726712,-75.55787862987151,40.44530435084883,Frenada repentina,0,2022-02-02 20:02:09.054000-05:00,-0.0139019130165719,-0.0198302000615698,-0.0005166611350986
5744,1.1764705882352944,-1.5268648772176303,-0.4424800424706201,9.951572477963722,0,19,Nissan March,0,0,12.211041153389903,-72.58585919813677,41.6595590577868,Frenada repentina,0,2022-02-02 20:02:09.102000-05:00,-0.0053796674891715,0.0025406944478562,0.0058750230104516
5745,1.1764705882352944,-1.7885799518797625,-0.47166946997187814,9.764775899146484,0,19,Nissan March,0,0,12.905776074459352,-75.7864955092357,40.96569922525081,Frenada repentina,0,2022-02-02 20:02:09.151000-05:00,0.006338420111004,0.0238463082663572,0.0069403037013767
5746,1.1764705882352944,-2.021215573801658,-0.1505857674580403,9.649824158335877,0,19,Nissan March,0,0,13.42682726526143,-75.10064487114309,40.44530435084883,Frenada repentina,0,2022-02-02 20:02:09.201000-05:00,0.0074037008019291,0.0376949572483829,0.0016139002467514
5747,1.1764705882352944,-2.1569196865894305,-0.2235593362111853,9.846200048887331,0,19,Nissan March,0,0,12.384724883657263,-75.10064487114309,40.792234267116825,Frenada repentina,0,2022-02-02 20:02:09.251000-05:00,-0.0011185447254712,0.0110629399752566,-0.0047777838987988
5748,1.1764705882352944,-1.8467388573602364,-0.15545067204158325,10.018627660103244,0,19,Nissan March,0,0,13.60051099552879,-75.32926175050729,41.312629141518805,Frenada repentina,0,2022-02-02 20:02:09.301000-05:00,-0.0053796674891715,-0.002785709006769,-0.0005166611350986
5749,1.1764705882352944,-1.7352676218559948,-0.43761513788707723,9.879727639957093,0,19,Nissan March,0,0,13.77419472579615,-76.01511238859993,41.48609409965281,Frenada repentina,0,2022-02-02 20:02:09.352000-05:00,-5.326403454624512e-05,0.0046712558297063,0.0048097423195266
5750,1.1764705882352944,-1.94367036649436,-0.1505857674580403,9.611506911399006,0,19,Nissan March,0,0,11.863673692855189,-75.7864955092357,39.92490947644683,Frenada repentina,0,2022-02-02 20:02:09.401000-05:00,0.0084689814928541,0.0249115889572823,0.0048097423195266
5751,1.1764705882352944,-2.113300507479075,0.005091179215335528,9.889306951691308,0,19,Nissan March,0,0,12.732092344191985,-75.10064487114309,40.792234267116825,Frenada repentina,0,2022-02-02 20:02:09.451000-05:00,0.0020772973473038,0.0078670979024814,0.0058750230104516
5752,1.1764705882352944,-2.0357553001717767,0.4234729734000333,10.076103530508547,0,19,Nissan March,0,0,12.905776074459352,-75.32926175050729,40.27183939271482,Frenada repentina,0,2022-02-02 20:02:09.502000-05:00,-0.0043143867982464,-0.0155690772978696,0.0058750230104516
5753,1.1764705882352944,-1.6092566599816347,-0.21869443162764224,10.080893186375656,0,19,Nissan March,0,0,12.732092344191985,-76.01511238859993,42.1799539321888,Frenada repentina,0,2022-02-02 20:02:09.551000-05:00,0.0042078587291539,-0.0091773931523193,0.0080055843923017
5754,1.1764705882352944,-1.5801772072413978,0.836989863001188,9.654613814202984,0,19,Nissan March,0,0,13.079459804726712,-73.72894359495784,40.792234267116825,Frenada repentina,0,2022-02-02 20:02:09.602000-05:00,0.0105995428747042,-0.0049162703886191,0.0101361457741518
5755,1.1764705882352944,-2.074527903825426,0.5353657788215223,9.8845172958242,0,19,Nissan March,0,0,13.60051099552879,-73.95756047432204,39.57797956017884,Frenada repentina,0,2022-02-02 20:02:09.651000-05:00,0.0191217884021046,0.0057365365206313,0.0112014264650769
5756,1.1764705882352944,-1.9048977628407104,0.9440177638391338,9.827041425418898,0,19,Nissan March,0,0,14.295245916598228,-73.95756047432204,41.312629141518805,Frenada repentina,0,2022-02-02 20:02:09.701000-05:00,0.0074037008019291,0.0036059751387812,0.0048097423195266
5757,7.058823529411765,-2.0406018756284827,0.5402306834050654,9.913255231026852,0,19,Nissan March,0,0,12.384724883657263,-74.18617735368626,40.09837443458083,Frenada repentina,0,2022-02-02 20:02:09.752000-05:00,-5.326403454624512e-05,-0.0006551476249189,0.0048097423195266
5758,7.058823529411765,-2.0842210547388382,0.7688811988315862,10.076103530508547,0,19,Nissan March,0,0,11.168938771785747,-75.7864955092357,41.312629141518805,Frenada repentina,0,2022-02-02 20:02:09.801000-05:00,0.0010120166563788,-0.003850989697694,0.0090708650832268
5759,7.058823529411765,-2.0309087247150703,1.0705052830112523,10.238951829990242,0,19,Nissan March,0,0,10.995255041518387,-75.10064487114309,40.09837443458083,Frenada repentina,0,2022-02-02 20:02:09.851000-05:00,0.0010120166563788,0.0014754137569311,0.0090708650832268
5760,4.313725490196078,-1.832199130990118,0.9829370005074782,9.415131020847552,0,19,Nissan March,0,0,12.037357423122543,-73.27170983622942,40.792234267116825,Frenada repentina,0,2022-02-02 20:02:09.901000-05:00,-0.0011185447254712,-0.0017204283158439,0.0080055843923017
5761,4.313725490196078,-1.7788868009663503,1.970512630966707,9.28581031243562,0,19,Nissan March,0,0,12.384724883657263,-75.55787862987151,40.44530435084883,Frenada repentina,0,2022-02-02 20:02:09.952000-05:00,0.005273139420079,-0.0017204283158439,0.0048097423195266
5762,4.313725490196078,-1.8128128291632932,2.272136715146373,9.486975858854183,0,19,Nissan March,0,0,13.079459804726712,-74.18617735368626,40.44530435084883,Frenada repentina,0,2022-02-02 20:02:10.002000-05:00,0.0169912270202545,-0.0113079545341694,0.0026791809376765
